Unnamed: 0,Unnamed: 0.1,carat,depth,table,price,x,y,z,color,clarity,label
49971,49971,0.29,61.2,56.0,541,4.26,4.29,2.61,H,VVS2,Very Good
25037,25037,0.38,62.7,58.0,641,4.61,4.57,2.88,I,SI2,Premium
10120,10120,1.02,60.3,58.0,4718,6.52,6.48,3.92,D,SI2,Premium
40660,40660,0.38,62.3,56.0,1154,4.64,4.67,2.9,E,VVS1,Ideal
19659,19659,1.04,62.5,55.0,8268,6.54,6.45,4.06,G,VVS1,Ideal
42471,42471,0.54,62.3,56.0,1317,5.17,5.22,3.24,I,VS2,Very Good
39182,39182,0.35,61.9,55.0,1063,4.54,4.5,2.8,D,VS2,Ideal
19766,19766,1.2,62.3,55.0,8334,6.79,6.83,4.24,F,VS2,Ideal
52463,52463,0.71,63.2,57.0,2516,5.72,5.67,3.6,E,SI1,Very Good
11063,11063,0.38,59.9,56.0,596,4.79,4.72,2.85,E,SI2,Premium
50425,50425,1.07,59.8,59.0,2260,6.68,6.62,3.98,I,I1,Premium
14226,14226,1.0,59.0,62.0,5766,6.49,6.56,3.85,G,VS2,Very Good
29191,29191,0.4,62.0,54.0,694,4.76,4.79,2.96,F,SI1,Ideal
10687,10687,1.0,64.9,57.0,4844,6.25,6.32,4.08,F,SI1,Good
28351,28351,0.31,61.4,58.4,667,4.37,4.4,2.69,F,VS2,Very Good
17455,17455,1.24,61.6,59.0,7000,6.9,6.86,4.24,F,SI1,Premium
52044,52044,0.76,62.4,58.0,2451,5.83,5.86,3.65,E,SI2,Premium
46940,46940,0.52,60.9,57.0,1815,5.2,5.17,3.16,E,VS2,Premium
924,924,0.71,60.0,59.0,2881,5.84,5.83,3.5,E,VS2,Very Good
32127,32127,0.41,63.4,56.0,784,4.73,4.7,2.99,J,VS2,Very Good
18542,18542,1.47,61.8,58.0,7557,7.28,7.22,4.48,G,SI2,Premium
48147,48147,0.53,62.4,61.0,1940,5.25,5.14,3.24,D,VS1,Premium
14011,14011,1.02,63.7,56.0,5701,6.34,6.41,4.06,F,SI1,Very Good
18555,18555,1.17,62.4,56.0,7564,6.81,6.75,4.23,G,VS1,Premium
4525,4525,0.91,62.4,57.0,3635,6.18,6.23,3.87,H,SI1,Ideal
33235,33235,0.42,62.0,57.0,823,4.79,4.82,2.98,H,VVS2,Ideal
11330,11330,1.26,61.8,58.0,4989,6.88,6.91,4.26,J,SI1,Very Good
21810,21810,1.04,62.8,58.0,9882,6.45,6.42,4.04,E,VVS2,Premium
22630,22630,1.5,63.4,60.0,10684,7.2,7.27,4.59,F,SI1,Very Good
5973,5973,0.76,63.7,56.0,3950,5.81,5.77,3.69,D,VS1,Good
51477,51477,0.75,62.5,55.0,2378,5.82,5.77,3.62,G,SI2,Ideal
51951,51951,0.56,60.5,57.0,2442,5.32,5.36,3.23,E,VVS2,Very Good
11422,11422,1.1,62.0,56.5,5002,6.58,6.63,4.09,H,SI2,Ideal
17695,17695,1.0,63.8,60.0,7134,6.35,6.31,4.04,G,VVS1,Good
30422,30422,0.32,61.6,56.0,730,4.39,4.41,2.71,H,VVS1,Ideal
6427,6427,0.9,61.4,56.0,4044,6.19,6.23,3.81,G,SI2,Ideal
30894,30894,0.35,61.6,57.0,744,4.53,4.56,2.8,E,VS2,Ideal
13281,13281,1.38,58.3,59.0,5487,7.34,7.27,4.26,G,SI2,Premium
44247,44247,0.51,63.0,55.0,1574,5.1,5.06,3.2,F,VS2,Premium
10207,10207,1.0,59.3,63.0,4741,6.44,6.48,3.83,G,SI1,Very Good
24865,24865,1.52,61.9,56.0,13282,7.39,7.28,4.54,G,VS2,Premium
2871,2871,0.9,59.6,60.0,3276,6.37,6.24,3.76,I,SI1,Premium
7268,7268,1.03,60.1,59.0,4199,6.53,6.46,3.9,I,VS1,Premium
18607,18607,1.54,61.2,59.0,7589,7.45,7.41,4.55,J,SI1,Premium
48694,48694,0.71,64.2,57.0,2007,5.62,5.57,3.59,I,VS1,Good
21250,21250,1.19,60.9,53.0,9403,6.88,6.92,4.2,G,VVS2,Ideal
17033,17033,1.0,62.6,57.0,6804,6.4,6.35,3.99,F,VS2,Ideal
43404,43404,0.52,61.0,57.0,1412,5.18,5.21,3.17,E,SI2,Ideal
231,231,0.79,63.7,56.0,2784,5.85,5.92,3.75,H,VS1,Very Good
7672,7672,1.0,58.0,58.0,4273,6.56,6.62,3.82,I,SI1,Good
2689,2689,0.74,60.8,57.0,3246,5.85,5.87,3.56,F,VS2,Ideal
14031,14031,1.01,63.1,54.0,5703,6.39,6.35,4.02,D,SI2,Very Good
17625,17625,1.01,62.1,57.0,7098,6.38,6.43,3.98,F,VS2,Very Good
35931,35931,0.43,61.1,58.0,919,4.9,4.86,2.98,D,SI2,Premium
34657,34657,0.31,61.6,56.0,872,4.38,4.32,2.68,E,VS2,Ideal
4252,4252,0.91,62.5,58.0,3579,6.13,6.19,3.85,I,VS2,Very Good
36104,36104,0.42,60.6,61.0,926,4.87,4.83,2.94,F,SI1,Premium
38489,38489,0.42,62.3,55.0,1031,4.77,4.79,2.98,F,VS1,Ideal
33214,33214,0.31,61.4,55.0,821,4.39,4.4,2.7,F,VS1,Ideal
23804,23804,1.65,61.0,58.0,11864,7.66,7.62,4.66,G,SI1,Premium
39813,39813,0.4,61.7,55.0,1097,4.75,4.78,2.94,G,VVS1,Ideal
47100,47100,0.51,60.7,57.0,1826,5.18,5.23,3.16,D,VS1,Ideal
33336,33336,0.41,59.2,58.0,827,4.8,4.83,2.85,G,VS2,Premium
20680,20680,1.55,59.5,60.0,8959,7.53,7.56,4.49,J,VS1,Ideal
1612,1612,0.72,61.0,57.0,3012,5.77,5.8,3.53,E,SI1,Ideal
50584,50584,0.7,59.5,56.0,2281,5.79,5.81,3.45,E,SI2,Very Good
3309,3309,0.84,63.6,59.0,3370,5.89,5.94,3.76,G,VS2,Good
37592,37592,0.24,63.9,53.0,485,3.93,3.96,2.52,E,VVS2,Very Good
15652,15652,1.26,62.7,58.0,6277,6.91,6.87,4.32,F,SI2,Ideal
12177,12177,1.2,62.1,56.0,5183,6.79,6.87,4.24,G,SI2,Very Good
17690,17690,0.91,61.1,61.0,7131,6.24,6.2,3.8,E,VVS2,Very Good
32050,32050,0.34,61.4,57.0,780,4.49,4.54,2.77,D,VS1,Ideal
5985,5985,0.71,58.8,58.0,3952,5.89,5.81,3.44,D,VVS1,Premium
26419,26419,2.02,61.9,58.0,15942,8.07,8.18,5.03,I,SI1,Ideal
29413,29413,0.38,60.6,58.0,700,4.68,4.7,2.84,H,VS2,Very Good
26692,26692,0.28,63.1,55.0,429,4.17,4.2,2.64,H,VS1,Very Good
35779,35779,0.32,61.8,55.0,912,4.39,4.41,2.72,F,VVS1,Ideal
34014,34014,0.3,60.7,58.0,848,4.36,4.34,2.64,D,VS1,Premium
1363,1363,1.05,61.4,58.0,2964,6.53,6.46,3.99,E,I1,Premium
28054,28054,0.32,61.4,57.0,660,4.4,4.43,2.71,F,VS2,Ideal
23596,23596,1.5,62.2,58.0,11613,7.36,7.34,4.57,F,SI1,Premium
53430,53430,0.7,61.1,56.0,2671,5.74,5.78,3.52,F,SI1,Ideal
45643,45643,0.25,61.5,56.0,525,4.06,4.08,2.5,G,VVS2,Ideal
20672,20672,1.3,61.5,55.0,8954,7.07,7.03,4.34,H,VVS2,Ideal
40834,40834,0.56,63.5,57.0,1172,5.21,5.24,3.32,E,SI2,Good
51009,51009,0.73,62.1,54.0,2327,5.79,5.8,3.6,I,VS2,Ideal
18620,18620,1.01,62.0,58.0,7597,6.36,6.39,3.95,G,VVS2,Ideal
21666,21666,1.51,60.3,62.0,9762,7.54,7.41,4.51,H,SI1,Premium
21728,21728,1.13,61.7,57.0,9796,6.67,6.71,4.13,E,VS2,Ideal
5272,5272,0.9,61.9,56.0,3796,6.19,6.24,3.85,F,SI2,Ideal
24008,24008,1.5,61.0,59.0,12179,7.33,7.39,4.49,D,SI1,Very Good
42421,42421,0.51,62.4,58.0,1312,5.13,5.07,3.18,G,SI1,Premium
45138,45138,0.57,62.1,55.0,1654,5.33,5.37,3.32,E,VS2,Ideal
24197,24197,2.1,59.1,58.0,12381,8.4,8.46,4.98,J,SI2,Very Good
1208,1208,0.95,58.8,60.0,2937,6.35,6.31,3.72,G,SI2,Premium
50321,50321,0.7,62.1,54.6,2240,5.68,5.72,3.54,I,VS2,Ideal
51554,51554,0.51,60.8,60.0,2387,5.23,5.14,3.15,D,VVS2,Premium
45820,45820,0.56,59.1,62.0,1712,5.36,5.42,3.19,F,VS1,Good
10634,10634,1.22,62.3,58.0,4831,6.8,6.85,4.25,I,SI2,Premium
22786,22786,1.7,62.9,60.0,10808,7.56,7.61,4.77,J,VVS1,Very Good
19819,19819,1.33,59.5,57.0,8385,7.18,7.23,4.29,H,VS2,Ideal
17700,17700,0.32,60.9,57.0,612,4.46,4.44,2.71,G,SI1,Ideal
50969,50969,0.72,62.1,57.5,2326,5.72,5.74,3.57,I,VS2,Very Good
39716,39716,0.5,62.4,58.0,1090,5.06,5.01,3.14,E,SI1,Very Good
21306,21306,1.35,60.8,56.0,9462,7.13,7.17,4.35,H,VS2,Ideal
39514,39514,0.32,61.5,57.0,1080,4.41,4.4,2.71,E,VVS2,Ideal
15264,15264,1.2,58.9,60.0,6129,7.02,6.94,4.11,H,SI1,Premium
49009,49009,0.7,64.7,58.0,2051,5.59,5.54,3.6,H,SI1,Fair
20333,20333,1.5,62.0,57.0,8736,7.31,7.26,4.52,G,SI2,Ideal
26009,26009,1.52,62.2,57.0,15239,7.34,7.38,4.58,E,VS2,Ideal
29549,29549,0.36,61.3,55.0,705,4.62,4.64,2.84,H,VVS2,Ideal
44669,44669,0.32,62.0,54.0,523,4.41,4.43,2.74,H,VS2,Ideal
31446,31446,0.4,63.2,54.0,765,4.69,4.67,2.96,I,SI1,Very Good
23848,23848,1.51,63.1,59.0,11934,7.28,7.26,4.59,H,VVS2,Very Good
25316,25316,1.51,62.1,55.0,13995,7.38,7.33,4.57,G,VS1,Ideal
1762,1762,0.72,60.2,60.0,3045,5.76,5.81,3.48,D,VS2,Premium
29501,29501,0.32,62.2,55.0,702,4.36,4.38,2.72,E,VS2,Ideal
15431,15431,1.0,62.4,62.0,6177,6.33,6.37,3.96,G,VS1,Good
18223,18223,1.31,59.3,59.0,7395,7.18,7.13,4.24,H,SI1,Premium
7419,7419,1.11,62.0,57.0,4227,6.67,6.64,4.13,F,SI2,Ideal
48087,48087,0.63,63.2,60.0,1932,5.49,5.39,3.44,H,VVS2,Very Good
11591,11591,1.11,61.3,60.0,5042,6.54,6.6,4.03,D,SI2,Very Good
16162,16162,1.23,60.6,59.0,6459,6.89,6.94,4.19,H,VS2,Very Good
1245,1245,0.78,62.4,58.0,2945,5.86,5.9,3.67,D,SI1,Very Good
15205,15205,1.01,62.4,56.0,6108,6.41,6.37,3.99,G,VS2,Ideal
46460,46460,0.6,61.1,57.0,1774,5.39,5.51,3.33,D,SI1,Ideal
50319,50319,0.7,62.0,54.1,2240,5.7,5.73,3.55,I,VS2,Ideal
31888,31888,0.3,62.0,54.0,776,4.35,4.3,2.68,G,VS1,Ideal
20508,20508,1.7,61.5,58.0,8840,7.74,7.64,4.73,I,VS1,Premium
24296,24296,1.51,62.8,57.0,12545,7.28,7.33,4.59,F,SI1,Ideal
52011,52011,0.7,59.9,63.0,2444,5.74,5.81,3.46,D,SI1,Good
47981,47981,0.33,61.5,55.0,532,4.46,4.49,2.75,E,SI1,Ideal
1015,1015,0.74,61.9,57.0,2901,5.81,5.78,3.59,E,VS2,Ideal
29633,29633,0.32,62.0,54.7,442,4.39,4.42,2.73,J,VS1,Ideal
14940,14940,1.01,62.4,58.0,6019,6.42,6.4,4.0,G,VS2,Very Good
23441,23441,1.07,62.0,57.0,11434,6.52,6.57,4.06,F,IF,Ideal
44787,44787,0.5,61.3,60.0,1624,5.07,5.11,3.12,E,VS2,Premium
49867,49867,0.82,62.0,58.0,2175,5.93,5.98,3.69,J,SI2,Very Good
46282,46282,0.5,62.6,57.0,1755,5.02,5.08,3.16,E,VS1,Very Good
31709,31709,0.42,61.7,55.0,771,4.81,4.85,2.98,I,VVS2,Very Good
33383,33383,0.41,62.2,57.0,827,4.71,4.74,2.94,G,VS2,Ideal
15594,15594,1.14,61.9,58.0,6256,6.72,6.68,4.15,G,VS2,Premium
49080,49080,0.57,61.1,57.0,2060,5.34,5.36,3.27,G,VS1,Ideal
16816,16816,1.21,64.2,58.0,6708,6.65,6.59,4.25,E,SI1,Good
6013,6013,0.88,62.2,56.0,3962,6.12,6.16,3.82,D,SI2,Ideal
17376,17376,0.34,60.2,58.0,612,4.52,4.48,2.71,H,SI1,Premium
10084,10084,1.2,61.2,59.0,4712,6.78,6.84,4.17,G,SI2,Very Good
10968,10968,1.08,60.6,58.0,4906,6.58,6.73,4.03,G,SI1,Very Good
20746,20746,1.24,61.7,53.0,8983,6.93,6.9,4.27,F,VS2,Ideal
45155,45155,0.5,60.8,56.0,1654,5.14,5.12,3.12,D,SI1,Ideal
33982,33982,0.39,62.8,61.0,847,4.63,4.67,2.92,F,VS1,Good
22408,22408,1.21,60.0,58.0,10430,6.89,6.97,4.16,E,VS1,Very Good
2897,2897,0.92,65.1,58.0,3282,6.12,6.07,3.97,F,SI2,Fair
20210,20210,1.03,62.6,57.0,8645,6.44,6.5,4.05,D,VS1,Ideal
41493,41493,0.44,60.2,59.0,1232,4.93,4.91,2.96,D,VS1,Premium
44842,44842,0.56,61.3,56.0,1625,5.32,5.27,3.25,H,VS2,Ideal
30719,30719,0.35,66.2,58.0,738,4.41,4.35,2.9,E,VVS2,Fair
42353,42353,0.32,61.2,57.0,1300,4.4,4.43,2.7,E,IF,Ideal
2600,2600,1.18,59.9,63.0,3219,6.8,6.85,4.09,E,I1,Very Good
7333,7333,0.9,61.0,60.0,4210,6.21,6.24,3.8,G,VS2,Very Good
47571,47571,0.51,61.1,56.0,1875,5.15,5.19,3.16,G,VVS2,Ideal
14959,14959,1.66,62.1,57.7,6025,7.56,7.6,4.71,F,I1,Good
47542,47542,0.52,61.6,56.0,1872,5.2,5.16,3.18,F,VS1,Ideal
40878,40878,0.38,61.6,55.0,1176,4.72,4.67,2.89,E,VVS2,Ideal
25622,25622,1.04,61.8,57.0,14494,6.49,6.52,4.02,D,IF,Ideal
15358,15358,1.05,62.6,56.0,6165,6.45,6.5,4.05,H,VS2,Ideal
7640,7640,0.9,64.2,59.0,4268,6.07,6.11,3.91,F,VS2,Very Good
8746,8746,0.91,64.1,58.0,4464,6.1,6.06,3.9,G,VVS2,Good
29773,29773,0.3,61.3,57.0,709,4.34,4.31,2.65,I,VVS1,Ideal
44474,44474,0.52,60.8,57.0,1595,5.19,5.21,3.16,G,VS2,Ideal
15368,15368,0.3,62.1,60.0,605,4.24,4.3,2.65,G,VS1,Very Good
39232,39232,0.38,62.5,56.0,1067,4.64,4.67,2.91,D,VS1,Ideal
46429,46429,0.54,58.3,61.0,1770,5.38,5.32,3.12,D,SI1,Premium
19364,19364,0.27,59.0,59.0,622,4.24,4.27,2.51,E,VVS2,Very Good
8711,8711,0.23,61.9,55.0,586,3.94,3.98,2.45,E,VS1,Ideal
36677,36677,0.37,60.9,56.0,950,4.65,4.68,2.84,E,VS1,Ideal
38775,38775,0.31,60.4,59.0,1046,4.37,4.34,2.63,E,VVS2,Premium
22409,22409,1.34,61.1,58.0,10431,7.12,7.05,4.33,F,VS2,Premium
34344,34344,0.3,61.7,58.0,862,4.28,4.31,2.65,E,VVS1,Ideal
27532,27532,1.62,61.2,57.0,18281,7.52,7.58,4.62,F,VS2,Ideal
38811,38811,0.31,62.5,57.0,1046,4.4,4.3,2.72,G,VVS1,Premium
4814,4814,0.71,61.0,56.0,3701,5.77,5.8,3.53,F,VS1,Ideal
41688,41688,0.5,61.7,58.0,1240,5.12,5.06,3.14,E,SI2,Premium
34647,34647,0.31,61.8,54.0,872,4.37,4.34,2.69,E,VS2,Ideal
50054,50054,0.74,60.9,60.0,2201,5.81,5.75,3.52,H,SI1,Premium
46209,46209,0.51,63.5,56.0,1750,5.07,5.11,3.23,G,VVS2,Good
22739,22739,1.73,61.2,60.0,10761,7.65,7.67,4.69,I,SI1,Very Good
26395,26395,2.01,61.1,61.0,15908,8.14,8.09,4.96,H,VS2,Premium
16715,16715,0.3,61.9,57.0,609,4.28,4.31,2.66,F,SI1,Ideal
12775,12775,1.12,59.8,58.0,5329,6.79,6.76,4.05,G,SI1,Premium
159,159,0.73,59.9,57.0,2770,5.92,5.89,3.54,D,SI2,Ideal
5575,5575,1.21,69.6,55.0,3862,6.49,6.42,4.49,H,SI1,Fair
894,894,0.7,62.9,59.0,2874,5.68,5.61,3.55,G,VVS2,Premium
21953,21953,1.51,60.6,58.0,10020,7.47,7.39,4.5,G,SI1,Premium
46484,46484,0.62,63.0,59.0,1777,5.43,5.39,3.41,F,SI1,Premium
50224,50224,0.56,61.0,56.0,2230,5.31,5.35,3.25,G,VS1,Ideal
50707,50707,0.8,60.8,59.0,2292,6.0,5.94,3.63,J,VS1,Premium
5008,5008,0.78,61.7,55.0,3744,5.89,5.94,3.65,F,VS1,Very Good
45699,45699,0.58,60.9,59.0,1698,5.36,5.44,3.29,E,VS2,Ideal
45111,45111,0.53,62.2,55.0,1650,5.16,5.19,3.22,F,VS2,Ideal
45748,45748,0.51,62.7,57.0,1702,5.12,5.15,3.22,H,VVS1,Ideal
31852,31852,0.3,61.6,57.0,776,4.33,4.3,2.66,F,VS2,Ideal
22068,22068,1.5,59.9,60.0,10090,7.48,7.41,4.46,D,SI2,Premium
64,64,0.42,61.5,59.0,552,4.78,4.84,2.96,I,SI2,Premium
6227,6227,1.02,63.5,58.0,4004,6.34,6.38,4.04,H,SI2,Very Good
46342,46342,0.5,63.3,54.0,1758,5.07,5.04,3.2,D,VS2,Very Good
30733,30733,0.3,61.2,63.0,739,4.24,4.26,2.6,E,VVS1,Good
43114,43114,0.52,62.0,57.0,1385,5.12,5.08,3.16,H,VS2,Ideal
32234,32234,0.31,61.7,54.0,789,4.36,4.39,2.7,G,VVS1,Ideal
17649,17649,1.28,61.8,57.0,7109,7.02,6.97,4.32,H,SI1,Ideal
28951,28951,0.31,63.1,54.0,435,4.31,4.34,2.73,I,VS2,Good
31879,31879,0.3,62.8,57.0,776,4.25,4.22,2.66,H,VVS2,Ideal
5155,5155,1.02,61.4,60.0,3769,6.42,6.47,3.96,D,I1,Premium
18697,18697,0.3,63.8,56.0,619,4.28,4.2,2.71,E,VS2,Ideal
16863,16863,1.06,61.9,55.0,6728,6.54,6.57,4.06,G,VS2,Ideal
39897,39897,0.42,61.4,56.0,1103,4.84,4.8,2.96,D,VS2,Ideal
13802,13802,1.21,62.6,56.0,5624,6.84,6.77,4.26,H,SI2,Ideal
39548,39548,0.32,61.1,57.0,1080,4.43,4.41,2.7,G,VVS1,Ideal
31850,31850,0.3,63.6,54.0,776,4.31,4.25,2.72,G,VS1,Good
9718,9718,0.3,61.5,55.0,590,4.34,4.37,2.68,H,VVS2,Ideal
24360,24360,0.26,62.7,55.0,635,4.07,4.1,2.56,F,VVS1,Ideal
46831,46831,0.54,61.7,56.0,1809,5.22,5.25,3.23,G,VS1,Ideal
13696,13696,1.01,59.0,59.0,5600,6.57,6.59,3.88,D,SI1,Very Good
22966,22966,1.01,61.5,57.0,11015,6.43,6.48,3.97,D,VVS2,Ideal
34288,34288,0.26,59.8,59.0,468,4.12,4.17,2.48,H,VVS1,Premium
25924,25924,1.01,63.2,59.0,15081,6.34,6.38,4.02,D,IF,Good
46208,46208,0.51,61.6,56.0,1750,5.12,5.14,3.16,G,VVS2,Ideal
1136,1136,0.71,59.9,59.0,2921,5.77,5.81,3.47,E,VS2,Very Good
2076,2076,0.74,62.4,59.0,3108,5.77,5.73,3.59,E,VS2,Premium
5731,5731,1.09,61.9,61.0,3890,6.54,6.58,4.06,D,SI2,Very Good
8521,8521,1.23,62.8,59.0,4426,6.76,6.72,4.23,G,SI2,Premium
12257,12257,1.03,60.9,56.0,5206,6.52,6.59,3.99,I,VS1,Ideal
41475,41475,0.5,61.7,57.0,1231,5.09,5.06,3.13,F,SI1,Premium
6544,6544,0.9,62.7,57.0,4072,6.13,6.15,3.85,H,VS2,Ideal
14887,14887,1.01,63.1,57.0,5995,6.38,6.33,4.01,G,VS1,Very Good
19435,19435,1.55,61.7,55.0,8088,7.38,7.43,4.58,J,VS2,Ideal
27415,27415,5.01,65.5,59.0,18018,10.74,10.54,6.98,J,I1,Fair
21365,21365,0.42,61.7,54.0,626,4.85,4.87,3.0,F,SI2,Ideal
15101,15101,1.05,62.8,58.0,6070,6.44,6.48,4.06,G,VS2,Very Good
11672,11672,1.08,61.3,57.0,5057,6.55,6.64,4.04,G,SI2,Ideal
10957,10957,1.0,62.6,59.0,4901,6.34,6.38,3.98,F,SI2,Very Good
38400,38400,0.35,61.2,60.0,1024,4.54,4.51,2.77,H,VVS1,Premium
9337,9337,0.94,62.0,58.0,4580,6.27,6.24,3.88,E,SI1,Premium
50653,50653,0.31,61.4,57.0,544,4.33,4.37,2.67,G,VS2,Ideal
27252,27252,1.34,61.8,58.0,17663,7.15,7.08,4.4,E,IF,Premium
28274,28274,0.24,60.8,56.0,362,4.02,4.04,2.45,E,VS2,Very Good
17671,17671,1.32,60.5,59.0,7125,7.02,7.06,4.26,I,VS2,Very Good
25913,25913,2.07,60.5,60.0,15055,8.32,8.27,5.02,I,SI2,Premium
46895,46895,0.6,61.5,52.0,1814,5.5,5.43,3.36,D,SI1,Premium
41283,41283,0.43,62.3,58.0,1209,4.82,4.78,2.99,E,VS1,Premium
12431,12431,1.0,63.8,58.0,5242,6.37,6.29,4.04,G,VS2,Good
34057,34057,0.36,61.4,58.0,851,4.59,4.56,2.81,D,SI1,Premium
22056,22056,1.72,62.8,59.3,10084,7.55,7.62,4.76,G,SI2,Good
15805,15805,1.07,61.1,59.0,6324,6.62,6.57,4.03,G,VS2,Ideal
325,325,0.87,59.9,58.0,2802,6.19,6.23,3.72,G,SI2,Very Good
38908,38908,0.33,61.5,57.0,1052,4.47,4.44,2.74,E,VVS1,Ideal
7969,7969,0.7,61.5,57.0,4323,5.68,5.71,3.5,D,VS1,Ideal
23745,23745,1.56,60.7,59.0,11794,7.45,7.55,4.55,F,SI1,Very Good
51170,51170,0.5,62.4,54.0,2346,5.11,5.09,3.18,E,VVS2,Ideal
27016,27016,2.71,60.4,59.0,17146,9.13,9.03,5.48,E,SI2,Premium
47214,47214,0.5,63.5,58.0,1838,5.03,4.98,3.18,H,VVS1,Very Good
2898,2898,0.92,58.1,58.0,3282,6.46,6.41,3.74,F,SI2,Premium
28842,28842,0.41,61.9,55.0,683,4.77,4.8,2.96,E,SI2,Very Good
48842,48842,0.55,62.5,56.0,2030,5.26,5.23,3.28,E,VS2,Ideal
36308,36308,0.32,60.9,58.0,936,4.43,4.4,2.69,H,VVS1,Premium
19713,19713,1.51,64.6,58.0,8287,7.19,7.15,4.63,I,VS2,Fair
47837,47837,0.7,62.0,59.0,1907,5.61,5.65,3.49,J,VS2,Very Good
46315,46315,0.3,60.4,61.0,526,4.3,4.34,2.61,H,VS1,Very Good
23573,23573,1.4,59.9,56.0,11584,7.31,7.34,4.39,G,VS1,Very Good
23647,23647,1.52,59.7,55.0,11681,7.45,7.42,4.44,H,VS2,Very Good
1296,1296,0.79,63.0,59.0,2953,5.84,5.8,3.66,F,VS2,Premium
37984,37984,0.32,60.9,57.0,1008,4.39,4.45,2.7,D,VVS2,Ideal
50228,50228,0.71,62.7,57.0,2231,5.71,5.64,3.56,H,SI2,Premium
42693,42693,0.54,60.1,57.0,1338,5.28,5.33,3.19,H,VS2,Ideal
22796,22796,1.51,63.5,60.0,10822,7.27,7.24,4.61,H,VS2,Very Good
7517,7517,1.01,62.7,59.0,4242,6.27,6.33,3.95,H,SI1,Very Good
48121,48121,0.56,61.7,65.0,1938,5.21,5.23,3.22,E,VS1,Good
41635,41635,0.32,60.0,61.0,504,4.49,4.45,2.68,J,VS2,Premium
28941,28941,0.3,62.7,57.0,684,4.26,4.29,2.68,G,VVS2,Ideal
52292,52292,0.25,62.0,61.0,548,3.99,4.04,2.49,D,VVS2,Very Good
29454,29454,0.4,60.5,58.0,702,4.82,4.76,2.9,I,SI2,Premium
49273,49273,0.54,61.0,56.0,2090,5.3,5.25,3.22,G,VVS2,Ideal
20858,20858,1.07,61.8,57.0,9077,6.55,6.58,4.06,D,VS1,Ideal
10170,10170,1.3,60.4,61.0,4732,7.09,7.04,4.27,H,SI2,Premium
29566,29566,0.41,61.4,57.0,705,4.78,4.8,2.94,E,SI1,Ideal
2975,2975,0.71,61.8,56.0,3299,5.68,5.72,3.52,G,VS2,Ideal
4918,4918,0.7,61.6,57.0,3725,5.74,5.71,3.53,G,VVS2,Ideal
2048,2048,0.32,61.8,57.0,561,4.38,4.42,2.72,G,VS2,Ideal
12815,12815,1.01,62.3,58.0,5345,6.44,6.41,4.0,F,SI1,Premium
12596,12596,1.08,63.4,57.0,5286,6.54,6.51,4.14,H,SI1,Very Good
11695,11695,1.01,61.0,60.0,5067,6.42,6.46,3.93,F,SI2,Very Good
49367,49367,0.7,62.9,56.0,2100,5.66,5.6,3.54,E,SI2,Ideal
44858,44858,0.51,60.7,59.0,1627,5.11,5.13,3.11,F,VS1,Premium
39849,39849,0.38,62.0,57.0,1100,4.61,4.62,2.86,E,VVS2,Ideal
552,552,0.53,60.9,57.0,2830,5.23,5.29,3.19,F,VVS1,Ideal
27436,27436,2.2,61.7,55.0,18059,8.41,8.37,5.18,I,SI1,Ideal
4794,4794,1.5,63.7,61.0,3696,7.22,7.1,4.57,I,I1,Good
45768,45768,0.52,62.5,57.0,1707,5.17,5.13,3.22,F,VS1,Ideal
41278,41278,0.27,62.5,55.0,504,4.12,4.16,2.59,H,VVS2,Very Good
8391,8391,0.32,62.3,55.0,584,4.36,4.38,2.72,E,SI1,Very Good
34833,34833,0.3,63.0,56.0,878,4.27,4.24,2.68,H,VVS1,Ideal
4849,4849,0.71,61.9,56.0,3710,5.7,5.74,3.54,F,VS1,Ideal
21508,21508,1.62,62.4,57.0,9604,7.45,7.51,4.67,I,VS2,Ideal
45434,45434,0.5,63.7,57.0,1671,5.08,5.13,3.25,D,VS1,Very Good
26522,26522,1.5,61.3,56.0,16171,7.41,7.37,4.53,G,VS1,Ideal
32639,32639,0.34,60.4,56.0,459,4.54,4.56,2.75,I,SI1,Very Good
19690,19690,0.3,62.2,55.0,624,4.28,4.31,2.67,G,VS1,Ideal
4208,4208,0.73,60.2,60.0,3565,5.81,5.85,3.51,E,VVS2,Very Good
18618,18618,1.07,59.4,57.0,7597,6.74,6.69,3.99,G,VVS2,Very Good
26480,26480,1.6,60.6,60.0,16068,7.51,7.57,4.57,G,VVS2,Premium
42469,42469,0.66,62.1,55.0,1316,5.6,5.64,3.49,J,VS2,Ideal
31139,31139,0.41,62.9,57.0,755,4.73,4.78,2.99,E,SI1,Very Good
51551,51551,0.52,61.7,56.0,2387,5.19,5.15,3.19,G,IF,Ideal
34536,34536,0.33,61.7,57.0,868,4.41,4.44,2.73,E,VVS2,Ideal
11565,11565,1.09,61.9,55.0,5035,6.6,6.64,4.1,E,SI2,Ideal
18966,18966,1.16,60.2,63.0,7803,6.79,6.7,4.07,F,VS2,Very Good
49086,49086,0.57,60.8,54.8,2061,5.36,5.4,3.27,E,VS1,Ideal
12940,12940,1.0,60.0,55.0,5385,6.41,6.52,3.88,G,VS2,Very Good
805,805,0.83,62.3,58.0,2863,6.01,5.97,3.73,G,SI1,Premium
37761,37761,0.53,61.6,55.0,999,5.2,5.23,3.21,J,SI1,Ideal
32730,32730,0.31,62.6,57.0,802,4.33,4.29,2.7,F,VS2,Ideal
